DATE,CHAIN,PERIOD,NEW_USERS
2024-03-17 00:00:00.000,Ethereum,0.15% fee,12871
2024-03-17 00:00:00.000,Optimism,0.15% fee,4115
2024-03-17 00:00:00.000,Polygon,0.15% fee,6620
2024-03-18 00:00:00.000,Arbitrum,0.15% fee,5796
2024-03-18 00:00:00.000,Avalanche,0.15% fee,1432
2024-03-18 00:00:00.000,BSC,0.15% fee,9620
2024-03-18 00:00:00.000,Base,0.15% fee,15976
2024-03-18 00:00:00.000,Ethereum,0.15% fee,12943
2024-03-18 00:00:00.000,Optimism,0.15% fee,4111
2024-03-18 00:00:00.000,Polygon,0.15% fee,7037
2024-03-19 00:00:00.000,Arbitrum,0.15% fee,6087
2024-03-19 00:00:00.000,Avalanche,0.15% fee,1388
2024-03-19 00:00:00.000,BSC,0.15% fee,10541
2024-03-19 00:00:00.000,Base,0.15% fee,12908
2024-03-19 00:00:00.000,Ethereum,0.15% fee,10734
2024-03-19 00:00:00.000,Optimism,0.15% fee,3589
2024-03-19 00:00:00.000,Polygon,0.15% fee,6876
2024-03-20 00:00:00.000,Arbitrum,0.15% fee,7254
2024-03-20 00:00:00.000,Avalanche,0.15% fee,1194
2024-03-20 00:00:00.000,BSC,0.15% fee,11682
2024-03-20 00:00:00.000,Base,0.15% fee,33475
2024-03-20 00:00:00.000,Ethereum,0.15% fee,11112
2024-03-20 00:00:00.000,Optimism,0.15% fee,4930
2024-03-20 00:00:00.000,Polygon,0.15% fee,6847
2024-03-21 00:00:00.000,Arbitrum,0.15% fee,7148
2024-03-21 00:00:00.000,Avalanche,0.15% fee,1145
2024-03-21 00:00:00.000,BSC,0.15% fee,12109
2024-03-21 00:00:00.000,Base,0.15% fee,21987
2024-03-21 00:00:00.000,Ethereum,0.15% fee,13555
2024-03-21 00:00:00.000,Optimism,0.15% fee,4870
2024-03-21 00:00:00.000,Polygon,0.15% fee,6890
2024-03-22 00:00:00.000,Arbitrum,0.15% fee,7339
2024-03-22 00:00:00.000,Avalanche,0.15% fee,1450
2024-03-22 00:00:00.000,BSC,0.15% fee,14092
2024-03-22 00:00:00.000,Base,0.15% fee,21711
2024-03-22 00:00:00.000,Ethereum,0.15% fee,12572
2024-03-22 00:00:00.000,Optimism,0.15% fee,5661
2024-03-22 00:00:00.000,Polygon,0.15% fee,6771
2024-03-23 00:00:00.000,Arbitrum,0.15% fee,7065
2024-03-23 00:00:00.000,Avalanche,0.15% fee,2650
2024-03-23 00:00:00.000,BSC,0.15% fee,12786
2024-03-23 00:00:00.000,Base,0.15% fee,21087
2024-03-23 00:00:00.000,Ethereum,0.15% fee,12770
2024-03-23 00:00:00.000,Optimism,0.15% fee,4733
2024-03-23 00:00:00.000,Polygon,0.15% fee,6560
2024-03-24 00:00:00.000,Arbitrum,0.15% fee,7448
2024-03-24 00:00:00.000,Avalanche,0.15% fee,1903
2024-03-24 00:00:00.000,BSC,0.15% fee,11255
2024-03-24 00:00:00.000,Base,0.15% fee,23478
2024-03-24 00:00:00.000,Ethereum,0.15% fee,13240
2024-03-24 00:00:00.000,Optimism,0.15% fee,5101
2024-03-24 00:00:00.000,Polygon,0.15% fee,7187
2024-03-25 00:00:00.000,Arbitrum,0.15% fee,9660
2024-03-25 00:00:00.000,Avalanche,0.15% fee,4316
2024-03-25 00:00:00.000,BSC,0.15% fee,13670
2024-03-25 00:00:00.000,Base,0.15% fee,30320
2024-03-25 00:00:00.000,Ethereum,0.15% fee,13252
2024-03-25 00:00:00.000,Optimism,0.15% fee,5074
2024-03-25 00:00:00.000,Polygon,0.15% fee,7713
2024-03-26 00:00:00.000,Arbitrum,0.15% fee,9677
2024-03-26 00:00:00.000,Avalanche,0.15% fee,5483
2024-03-26 00:00:00.000,BSC,0.15% fee,14820
2024-03-26 00:00:00.000,Base,0.15% fee,33486
2024-03-26 00:00:00.000,Ethereum,0.15% fee,14331
2024-03-26 00:00:00.000,Optimism,0.15% fee,5004
2024-03-26 00:00:00.000,Polygon,0.15% fee,7806
2024-03-27 00:00:00.000,Arbitrum,0.15% fee,11782
2024-03-27 00:00:00.000,Avalanche,0.15% fee,6167
2024-03-27 00:00:00.000,BSC,0.15% fee,13481
2024-03-27 00:00:00.000,Base,0.15% fee,30642
2024-03-27 00:00:00.000,Ethereum,0.15% fee,14107
2024-03-27 00:00:00.000,Optimism,0.15% fee,6075
2024-03-27 00:00:00.000,Polygon,0.15% fee,8453
2024-03-28 00:00:00.000,Arbitrum,0.15% fee,17707
2024-03-28 00:00:00.000,Avalanche,0.15% fee,4352
2024-03-28 00:00:00.000,BSC,0.15% fee,13287
2024-03-28 00:00:00.000,Base,0.15% fee,36578
2024-03-28 00:00:00.000,Ethereum,0.15% fee,14817
2024-03-28 00:00:00.000,Optimism,0.15% fee,6144
2024-03-28 00:00:00.000,Polygon,0.15% fee,8922
2024-03-29 00:00:00.000,Arbitrum,0.15% fee,20207
2024-03-29 00:00:00.000,Avalanche,0.15% fee,939
2024-03-29 00:00:00.000,BSC,0.15% fee,11923
2024-03-29 00:00:00.000,Base,0.15% fee,46359
2024-03-29 00:00:00.000,Ethereum,0.15% fee,14206
2024-03-29 00:00:00.000,Optimism,0.15% fee,5599
2024-03-29 00:00:00.000,Polygon,0.15% fee,8112
2024-03-30 00:00:00.000,Arbitrum,0.15% fee,15879
2024-03-30 00:00:00.000,Avalanche,0.15% fee,1040
2024-03-30 00:00:00.000,BSC,0.15% fee,11357
2024-03-30 00:00:00.000,Base,0.15% fee,58467
2024-03-30 00:00:00.000,Ethereum,0.15% fee,14287
2024-03-30 00:00:00.000,Optimism,0.15% fee,4849
2024-03-30 00:00:00.000,Polygon,0.15% fee,7920
2024-03-31 00:00:00.000,Arbitrum,0.15% fee,14110
2024-03-31 00:00:00.000,Avalanche,0.15% fee,1011
2024-03-31 00:00:00.000,BSC,0.15% fee,11078
2024-03-31 00:00:00.000,Base,0.15% fee,49671
2024-03-31 00:00:00.000,Ethereum,0.15% fee,14248
2024-03-31 00:00:00.000,Optimism,0.15% fee,4858
2024-03-31 00:00:00.000,Polygon,0.15% fee,8809
2024-04-01 00:00:00.000,Arbitrum,0.15% fee,15871
2024-04-01 00:00:00.000,Avalanche,0.15% fee,801
2024-04-01 00:00:00.000,BSC,0.15% fee,10480
2024-04-01 00:00:00.000,Base,0.15% fee,43768
2024-04-01 00:00:00.000,Ethereum,0.15% fee,13679
2024-04-01 00:00:00.000,Optimism,0.15% fee,3810
2024-04-01 00:00:00.000,Polygon,0.15% fee,9597
2024-04-02 00:00:00.000,Arbitrum,0.15% fee,17777
2024-04-02 00:00:00.000,Avalanche,0.15% fee,795
2024-04-02 00:00:00.000,BSC,0.15% fee,9943
2024-04-02 00:00:00.000,Base,0.15% fee,42040
2024-04-02 00:00:00.000,Ethereum,0.15% fee,12103
2024-04-02 00:00:00.000,Optimism,0.15% fee,3536
2024-04-02 00:00:00.000,Polygon,0.15% fee,9406
2024-04-03 00:00:00.000,Arbitrum,0.15% fee,14711
2024-04-03 00:00:00.000,Avalanche,0.15% fee,888
2024-04-03 00:00:00.000,BSC,0.15% fee,9620
2024-04-03 00:00:00.000,Base,0.15% fee,40306
2024-04-03 00:00:00.000,Ethereum,0.15% fee,13675
2024-04-03 00:00:00.000,Optimism,0.15% fee,3716
2024-04-03 00:00:00.000,Polygon,0.15% fee,10663
2024-04-04 00:00:00.000,Arbitrum,0.15% fee,11333
2024-04-04 00:00:00.000,Avalanche,0.15% fee,1246
2024-04-04 00:00:00.000,BSC,0.15% fee,9630
2024-04-04 00:00:00.000,Base,0.15% fee,35713
2024-04-04 00:00:00.000,Ethereum,0.15% fee,13480
2024-04-04 00:00:00.000,Optimism,0.15% fee,3797
2024-04-04 00:00:00.000,Polygon,0.15% fee,11439
2024-04-05 00:00:00.000,Arbitrum,0.15% fee,10310
2024-04-05 00:00:00.000,Avalanche,0.15% fee,1061
2024-04-05 00:00:00.000,BSC,0.15% fee,9225
2024-04-05 00:00:00.000,Base,0.15% fee,35534
2024-04-05 00:00:00.000,Ethereum,0.15% fee,14036
2024-04-05 00:00:00.000,Optimism,0.15% fee,3603
2024-04-05 00:00:00.000,Polygon,0.15% fee,10628
2024-04-06 00:00:00.000,Arbitrum,0.15% fee,9723
2024-04-06 00:00:00.000,Avalanche,0.15% fee,910
2024-04-06 00:00:00.000,BSC,0.15% fee,8836
2024-04-06 00:00:00.000,Base,0.15% fee,38194
2024-04-06 00:00:00.000,Ethereum,0.15% fee,14182
2024-04-06 00:00:00.000,Optimism,0.15% fee,3878
2024-04-06 00:00:00.000,Polygon,0.15% fee,10541
2024-04-07 00:00:00.000,Arbitrum,0.15% fee,10078
2024-04-07 00:00:00.000,Avalanche,0.15% fee,902
2024-04-07 00:00:00.000,BSC,0.15% fee,9039
2024-04-07 00:00:00.000,Base,0.15% fee,43305
2024-04-07 00:00:00.000,Ethereum,0.15% fee,13793
2024-04-07 00:00:00.000,Optimism,0.15% fee,5239
2024-04-07 00:00:00.000,Polygon,0.15% fee,10274
2024-04-08 00:00:00.000,Arbitrum,0.15% fee,11182
2024-04-08 00:00:00.000,Avalanche,0.15% fee,921
2024-04-08 00:00:00.000,BSC,0.15% fee,10073
2024-04-08 00:00:00.000,Base,0.15% fee,52341
2024-04-08 00:00:00.000,Ethereum,0.15% fee,12773
2024-04-08 00:00:00.000,Optimism,0.15% fee,5342
2024-04-08 00:00:00.000,Polygon,0.15% fee,9916
2024-04-09 00:00:00.000,Arbitrum,0.15% fee,14258
2024-04-09 00:00:00.000,Avalanche,0.15% fee,873
2024-04-09 00:00:00.000,BSC,0.15% fee,9678
2024-04-09 00:00:00.000,Base,0.15% fee,30724
2024-04-09 00:00:00.000,Ethereum,0.15% fee,11614
2024-04-09 00:00:00.000,Optimism,0.15% fee,4259
2024-04-09 00:00:00.000,Polygon,0.15% fee,8805
2024-04-10 00:00:00.000,Arbitrum,0.15% fee,14533
2024-04-10 00:00:00.000,Avalanche,0.15% fee,1061
2024-04-10 00:00:00.000,BSC,0.15% fee,9406
2024-04-10 00:00:00.000,Base,0.15% fee,34687
2024-04-10 00:00:00.000,Ethereum,0.15% fee,12234
2024-04-10 00:00:00.000,Optimism,0.15% fee,4399
2024-04-10 00:00:00.000,Polygon,0.15% fee,8565
2024-04-11 00:00:00.000,Arbitrum,0.15% fee,14880
2024-04-11 00:00:00.000,Avalanche,0.15% fee,2075
2024-04-11 00:00:00.000,BSC,0.15% fee,9270
2024-04-11 00:00:00.000,Base,0.15% fee,35349
2024-04-11 00:00:00.000,Ethereum,0.15% fee,11680
2024-04-11 00:00:00.000,Optimism,0.15% fee,4490
2024-04-11 00:00:00.000,Polygon,0.15% fee,9689
2024-04-12 00:00:00.000,Arbitrum,0.15% fee,12364
2024-04-12 00:00:00.000,Avalanche,0.15% fee,1384
2024-04-12 00:00:00.000,BSC,0.15% fee,8998
2024-04-12 00:00:00.000,Base,0.15% fee,29347
2024-04-12 00:00:00.000,Ethereum,0.15% fee,9878
2024-04-12 00:00:00.000,Optimism,0.15% fee,3816
2024-04-12 00:00:00.000,Polygon,0.15% fee,8004
2024-04-13 00:00:00.000,Arbitrum,0.15% fee,11045
2024-04-13 00:00:00.000,Avalanche,0.15% fee,769
2024-04-13 00:00:00.000,BSC,0.15% fee,7715
2024-04-13 00:00:00.000,Base,0.15% fee,22872
2024-04-13 00:00:00.000,Ethereum,0.15% fee,9117
2024-04-13 00:00:00.000,Optimism,0.15% fee,3699
2024-04-13 00:00:00.000,Polygon,0.15% fee,6965
2024-04-14 00:00:00.000,Arbitrum,0.15% fee,11552
2024-04-14 00:00:00.000,Avalanche,0.15% fee,796
2024-04-14 00:00:00.000,BSC,0.15% fee,7279
2024-04-14 00:00:00.000,Base,0.15% fee,19162
2024-04-14 00:00:00.000,Ethereum,0.15% fee,10166
2024-04-14 00:00:00.000,Optimism,0.15% fee,3442
2024-04-14 00:00:00.000,Polygon,0.15% fee,7052
2024-04-15 00:00:00.000,Arbitrum,0.25% fee,10997
2024-04-15 00:00:00.000,Avalanche,0.25% fee,827
2024-04-15 00:00:00.000,BSC,0.25% fee,7589
2024-04-15 00:00:00.000,Base,0.25% fee,20491
2024-04-15 00:00:00.000,Ethereum,0.25% fee,10237
2024-04-15 00:00:00.000,Optimism,0.25% fee,3606
2024-04-15 00:00:00.000,Polygon,0.25% fee,7563
2024-04-16 00:00:00.000,Arbitrum,0.25% fee,10959
2024-04-16 00:00:00.000,Avalanche,0.25% fee,697
2024-04-16 00:00:00.000,BSC,0.25% fee,7053
2024-04-16 00:00:00.000,Base,0.25% fee,23953
2024-04-16 00:00:00.000,Ethereum,0.25% fee,9602
2024-04-16 00:00:00.000,Optimism,0.25% fee,3949
2024-04-16 00:00:00.000,Polygon,0.25% fee,7263
2024-04-17 00:00:00.000,Arbitrum,0.25% fee,10375
2024-04-17 00:00:00.000,Avalanche,0.25% fee,735
2024-04-17 00:00:00.000,BSC,0.25% fee,8390
2024-04-17 00:00:00.000,Base,0.25% fee,24665
2024-04-17 00:00:00.000,Ethereum,0.25% fee,10343
2024-04-17 00:00:00.000,Optimism,0.25% fee,3773
2024-04-17 00:00:00.000,Polygon,0.25% fee,7235
2024-04-18 00:00:00.000,Arbitrum,0.25% fee,9845
2024-04-18 00:00:00.000,Avalanche,0.25% fee,691
2024-04-18 00:00:00.000,BSC,0.25% fee,7941
2024-04-18 00:00:00.000,Base,0.25% fee,27730
2024-04-18 00:00:00.000,Ethereum,0.25% fee,12367
2024-04-18 00:00:00.000,Optimism,0.25% fee,4167
2024-04-18 00:00:00.000,Polygon,0.25% fee,6973
2024-04-19 00:00:00.000,Arbitrum,0.25% fee,9727
2024-04-19 00:00:00.000,Avalanche,0.25% fee,675
2024-04-19 00:00:00.000,BSC,0.25% fee,8540
2024-04-19 00:00:00.000,Base,0.25% fee,20972
2024-04-19 00:00:00.000,Ethereum,0.25% fee,11926
2024-04-19 00:00:00.000,Optimism,0.25% fee,3464
2024-04-19 00:00:00.000,Polygon,0.25% fee,6556
2024-04-20 00:00:00.000,Arbitrum,0.25% fee,10846
2024-04-20 00:00:00.000,Avalanche,0.25% fee,633
2024-04-20 00:00:00.000,BSC,0.25% fee,9630
2024-04-20 00:00:00.000,Base,0.25% fee,20288
2024-04-20 00:00:00.000,Ethereum,0.25% fee,10838
2024-04-20 00:00:00.000,Optimism,0.25% fee,5025
2024-04-20 00:00:00.000,Polygon,0.25% fee,7119
2024-04-21 00:00:00.000,Arbitrum,0.25% fee,9014
2024-04-21 00:00:00.000,Avalanche,0.25% fee,641
2024-04-21 00:00:00.000,BSC,0.25% fee,10099
2024-04-21 00:00:00.000,Base,0.25% fee,20846
2024-04-21 00:00:00.000,Ethereum,0.25% fee,11657
2024-04-21 00:00:00.000,Optimism,0.25% fee,4205
2024-04-21 00:00:00.000,Polygon,0.25% fee,6398
2024-04-22 00:00:00.000,Arbitrum,0.25% fee,8830
2024-04-22 00:00:00.000,Avalanche,0.25% fee,662
2024-04-22 00:00:00.000,BSC,0.25% fee,9819
2024-04-22 00:00:00.000,Base,0.25% fee,23526
2024-04-22 00:00:00.000,Ethereum,0.25% fee,11154
2024-04-22 00:00:00.000,Optimism,0.25% fee,3654
2024-04-22 00:00:00.000,Polygon,0.25% fee,6979
2024-04-23 00:00:00.000,Arbitrum,0.25% fee,9311
2024-04-23 00:00:00.000,Avalanche,0.25% fee,1361
2024-04-23 00:00:00.000,BSC,0.25% fee,9746
2024-04-23 00:00:00.000,Base,0.25% fee,25513
2024-04-23 00:00:00.000,Ethereum,0.25% fee,12351
2024-04-23 00:00:00.000,Optimism,0.25% fee,4451
2024-04-23 00:00:00.000,Polygon,0.25% fee,7583
2024-04-24 00:00:00.000,Arbitrum,0.25% fee,9551
2024-04-24 00:00:00.000,Avalanche,0.25% fee,702
2024-04-24 00:00:00.000,BSC,0.25% fee,10610
2024-04-24 00:00:00.000,Base,0.25% fee,21789
2024-04-24 00:00:00.000,Ethereum,0.25% fee,10471
2024-04-24 00:00:00.000,Optimism,0.25% fee,4518
2024-04-24 00:00:00.000,Polygon,0.25% fee,8339
2024-04-25 00:00:00.000,Arbitrum,0.25% fee,11092
2024-04-25 00:00:00.000,Avalanche,0.25% fee,610
2024-04-25 00:00:00.000,BSC,0.25% fee,8289
2024-04-25 00:00:00.000,Base,0.25% fee,25097
2024-04-25 00:00:00.000,Ethereum,0.25% fee,10022
2024-04-25 00:00:00.000,Optimism,0.25% fee,4357
2024-04-25 00:00:00.000,Polygon,0.25% fee,7950
2024-04-26 00:00:00.000,Arbitrum,0.25% fee,10261
2024-04-26 00:00:00.000,Avalanche,0.25% fee,660
2024-04-26 00:00:00.000,BSC,0.25% fee,8620
2024-04-26 00:00:00.000,Base,0.25% fee,22489
2024-04-26 00:00:00.000,Ethereum,0.25% fee,9900
2024-04-26 00:00:00.000,Optimism,0.25% fee,4298
2024-04-26 00:00:00.000,Polygon,0.25% fee,6709
2024-04-27 00:00:00.000,Arbitrum,0.25% fee,9046
2024-04-27 00:00:00.000,Avalanche,0.25% fee,543
2024-04-27 00:00:00.000,BSC,0.25% fee,10754
2024-04-27 00:00:00.000,Base,0.25% fee,18401
2024-04-27 00:00:00.000,Ethereum,0.25% fee,9949
2024-04-27 00:00:00.000,Optimism,0.25% fee,4648
2024-04-27 00:00:00.000,Polygon,0.25% fee,7813
2024-04-28 00:00:00.000,Arbitrum,0.25% fee,7849
2024-04-28 00:00:00.000,Avalanche,0.25% fee,606
2024-04-28 00:00:00.000,BSC,0.25% fee,7067
2024-04-28 00:00:00.000,Base,0.25% fee,17546
2024-04-28 00:00:00.000,Ethereum,0.25% fee,9484
2024-04-28 00:00:00.000,Optimism,0.25% fee,4461
2024-04-28 00:00:00.000,Polygon,0.25% fee,7268
2024-04-29 00:00:00.000,Arbitrum,0.25% fee,6924
2024-04-29 00:00:00.000,Avalanche,0.25% fee,629
2024-04-29 00:00:00.000,BSC,0.25% fee,8879
2024-04-29 00:00:00.000,Base,0.25% fee,20056
2024-04-29 00:00:00.000,Ethereum,0.25% fee,8643
2024-04-29 00:00:00.000,Optimism,0.25% fee,4438
2024-04-29 00:00:00.000,Polygon,0.25% fee,6482
2024-04-30 00:00:00.000,Arbitrum,0.25% fee,7290
2024-04-30 00:00:00.000,Avalanche,0.25% fee,613
2024-04-30 00:00:00.000,BSC,0.25% fee,8454
2024-04-30 00:00:00.000,Base,0.25% fee,21674
2024-04-30 00:00:00.000,Ethereum,0.25% fee,7908
2024-04-30 00:00:00.000,Optimism,0.25% fee,4047
2024-04-30 00:00:00.000,Polygon,0.25% fee,6594
2024-05-01 00:00:00.000,Arbitrum,0.25% fee,6282
2024-05-01 00:00:00.000,Avalanche,0.25% fee,579
2024-05-01 00:00:00.000,BSC,0.25% fee,8415
2024-05-01 00:00:00.000,Base,0.25% fee,16542
2024-05-01 00:00:00.000,Ethereum,0.25% fee,8189
2024-05-01 00:00:00.000,Optimism,0.25% fee,2800
2024-05-01 00:00:00.000,Polygon,0.25% fee,5185
2024-05-02 00:00:00.000,Arbitrum,0.25% fee,6100
2024-05-02 00:00:00.000,Avalanche,0.25% fee,476
2024-05-02 00:00:00.000,BSC,0.25% fee,6902
2024-05-02 00:00:00.000,Base,0.25% fee,19951
2024-05-02 00:00:00.000,Ethereum,0.25% fee,8148
2024-05-02 00:00:00.000,Optimism,0.25% fee,2718
2024-05-02 00:00:00.000,Polygon,0.25% fee,4553
2024-05-03 00:00:00.000,Arbitrum,0.25% fee,5901
2024-05-03 00:00:00.000,Avalanche,0.25% fee,416
2024-05-03 00:00:00.000,BSC,0.25% fee,6998
2024-05-03 00:00:00.000,Base,0.25% fee,18799
2024-05-03 00:00:00.000,Ethereum,0.25% fee,8871
2024-05-03 00:00:00.000,Optimism,0.25% fee,2368
2024-05-03 00:00:00.000,Polygon,0.25% fee,4611
2024-05-04 00:00:00.000,Arbitrum,0.25% fee,5876
2024-05-04 00:00:00.000,Avalanche,0.25% fee,407
2024-05-04 00:00:00.000,BSC,0.25% fee,6463
2024-05-04 00:00:00.000,Base,0.25% fee,20686
2024-05-04 00:00:00.000,Ethereum,0.25% fee,8805
2024-05-04 00:00:00.000,Optimism,0.25% fee,3483
2024-05-04 00:00:00.000,Polygon,0.25% fee,4626
2024-05-05 00:00:00.000,Arbitrum,0.25% fee,5760
2024-05-05 00:00:00.000,Avalanche,0.25% fee,383
2024-05-05 00:00:00.000,BSC,0.25% fee,6864
2024-05-05 00:00:00.000,Base,0.25% fee,16353
2024-05-05 00:00:00.000,Ethereum,0.25% fee,9058
2024-05-05 00:00:00.000,Optimism,0.25% fee,4670
2024-05-05 00:00:00.000,Polygon,0.25% fee,3930
2024-05-06 00:00:00.000,Arbitrum,0.25% fee,6624
2024-05-06 00:00:00.000,Avalanche,0.25% fee,468
2024-05-06 00:00:00.000,BSC,0.25% fee,8691
2024-05-06 00:00:00.000,Base,0.25% fee,21035
2024-05-06 00:00:00.000,Ethereum,0.25% fee,9496
2024-05-06 00:00:00.000,Optimism,0.25% fee,3687
2024-05-06 00:00:00.000,Polygon,0.25% fee,4655
2024-05-07 00:00:00.000,Arbitrum,0.25% fee,6616
2024-05-07 00:00:00.000,Avalanche,0.25% fee,460
2024-05-07 00:00:00.000,BSC,0.25% fee,7107
2024-05-07 00:00:00.000,Base,0.25% fee,21449
2024-05-07 00:00:00.000,Ethereum,0.25% fee,9662
2024-05-07 00:00:00.000,Optimism,0.25% fee,2976
2024-05-07 00:00:00.000,Polygon,0.25% fee,4734
2024-05-08 00:00:00.000,Arbitrum,0.25% fee,5825
2024-05-08 00:00:00.000,Avalanche,0.25% fee,453
2024-05-08 00:00:00.000,BSC,0.25% fee,7187
2024-05-08 00:00:00.000,Base,0.25% fee,20652
2024-05-08 00:00:00.000,Ethereum,0.25% fee,9328
2024-05-08 00:00:00.000,Optimism,0.25% fee,2951
2024-05-08 00:00:00.000,Polygon,0.25% fee,4701
2024-05-09 00:00:00.000,Arbitrum,0.25% fee,6921
2024-05-09 00:00:00.000,Avalanche,0.25% fee,2043
2024-05-09 00:00:00.000,BSC,0.25% fee,8844
2024-05-09 00:00:00.000,Base,0.25% fee,17108
2024-05-09 00:00:00.000,Ethereum,0.25% fee,9821
2024-05-09 00:00:00.000,Optimism,0.25% fee,3478
2024-05-09 00:00:00.000,Polygon,0.25% fee,5124
2024-05-10 00:00:00.000,Arbitrum,0.25% fee,7706
2024-05-10 00:00:00.000,Avalanche,0.25% fee,1767
2024-05-10 00:00:00.000,BSC,0.25% fee,7566
2024-05-10 00:00:00.000,Base,0.25% fee,16324
2024-05-10 00:00:00.000,Ethereum,0.25% fee,8741
2024-05-10 00:00:00.000,Optimism,0.25% fee,2560
2024-05-10 00:00:00.000,Polygon,0.25% fee,4852
2024-05-11 00:00:00.000,Arbitrum,0.25% fee,5458
2024-05-11 00:00:00.000,Avalanche,0.25% fee,454
2024-05-11 00:00:00.000,BSC,0.25% fee,9184
2024-05-11 00:00:00.000,Base,0.25% fee,16093
2024-05-11 00:00:00.000,Ethereum,0.25% fee,8062
2024-05-11 00:00:00.000,Optimism,0.25% fee,2330
2024-05-11 00:00:00.000,Polygon,0.25% fee,4093
2024-05-12 00:00:00.000,Arbitrum,0.25% fee,4682
2024-05-12 00:00:00.000,Avalanche,0.25% fee,547
2024-05-12 00:00:00.000,BSC,0.25% fee,9418
2024-05-12 00:00:00.000,Base,0.25% fee,15051
2024-05-12 00:00:00.000,Ethereum,0.25% fee,8547
2024-05-12 00:00:00.000,Optimism,0.25% fee,1873
2024-05-12 00:00:00.000,Polygon,0.25% fee,3770
2024-05-13 00:00:00.000,Arbitrum,0.25% fee,5134
2024-05-13 00:00:00.000,Avalanche,0.25% fee,511
2024-05-13 00:00:00.000,BSC,0.25% fee,8032
2024-05-13 00:00:00.000,Base,0.25% fee,16248
2024-05-13 00:00:00.000,Ethereum,0.25% fee,8728
2024-05-13 00:00:00.000,Optimism,0.25% fee,1915
2024-05-13 00:00:00.000,Polygon,0.25% fee,4449
2024-05-14 00:00:00.000,Arbitrum,0.25% fee,4982
2024-05-14 00:00:00.000,Avalanche,0.25% fee,466
2024-05-14 00:00:00.000,BSC,0.25% fee,6931
2024-05-14 00:00:00.000,Base,0.25% fee,14903
2024-05-14 00:00:00.000,Ethereum,0.25% fee,9441
2024-05-14 00:00:00.000,Optimism,0.25% fee,2009
2024-05-14 00:00:00.000,Polygon,0.25% fee,4751
2024-05-15 00:00:00.000,Arbitrum,0.25% fee,5309
2024-05-15 00:00:00.000,Avalanche,0.25% fee,625
2024-05-15 00:00:00.000,BSC,0.25% fee,5542
2024-05-15 00:00:00.000,Base,0.25% fee,15128
2024-05-15 00:00:00.000,Ethereum,0.25% fee,10068
2024-05-15 00:00:00.000,Optimism,0.25% fee,2748
2024-05-15 00:00:00.000,Polygon,0.25% fee,5076
2024-05-16 00:00:00.000,Arbitrum,0.25% fee,6163
2024-05-16 00:00:00.000,Avalanche,0.25% fee,564
2024-05-16 00:00:00.000,BSC,0.25% fee,6687
2024-05-16 00:00:00.000,Base,0.25% fee,16700
2024-05-16 00:00:00.000,Ethereum,0.25% fee,9798
2024-05-16 00:00:00.000,Optimism,0.25% fee,3701
2024-05-16 00:00:00.000,Polygon,0.25% fee,4430
2024-05-17 00:00:00.000,Arbitrum,0.25% fee,5721
2024-05-17 00:00:00.000,Avalanche,0.25% fee,522
2024-05-17 00:00:00.000,BSC,0.25% fee,8133
2024-05-17 00:00:00.000,Base,0.25% fee,15460
2024-05-17 00:00:00.000,Ethereum,0.25% fee,8914
2024-05-17 00:00:00.000,Optimism,0.25% fee,2474
2024-05-17 00:00:00.000,Polygon,0.25% fee,4602
2024-05-18 00:00:00.000,Arbitrum,0.25% fee,4833
2024-05-18 00:00:00.000,Avalanche,0.25% fee,590
2024-05-18 00:00:00.000,BSC,0.25% fee,6904
2024-05-18 00:00:00.000,Base,0.25% fee,13694
2024-05-18 00:00:00.000,Ethereum,0.25% fee,8959
2024-05-18 00:00:00.000,Optimism,0.25% fee,2394
2024-05-18 00:00:00.000,Polygon,0.25% fee,3983
2024-05-19 00:00:00.000,Arbitrum,0.25% fee,5044
2024-05-19 00:00:00.000,Avalanche,0.25% fee,393
2024-05-19 00:00:00.000,BSC,0.25% fee,5272
2024-05-19 00:00:00.000,Base,0.25% fee,13240
2024-05-19 00:00:00.000,Ethereum,0.25% fee,9188
2024-05-19 00:00:00.000,Optimism,0.25% fee,2098
2024-05-19 00:00:00.000,Polygon,0.25% fee,4095
2024-05-20 00:00:00.000,Arbitrum,0.25% fee,6630
2024-05-20 00:00:00.000,Avalanche,0.25% fee,519
2024-05-20 00:00:00.000,BSC,0.25% fee,6135
2024-05-20 00:00:00.000,Base,0.25% fee,15222
2024-05-20 00:00:00.000,Ethereum,0.25% fee,9977
2024-05-20 00:00:00.000,Optimism,0.25% fee,2122
2024-05-20 00:00:00.000,Polygon,0.25% fee,4472
2024-05-21 00:00:00.000,Arbitrum,0.25% fee,7363
2024-05-21 00:00:00.000,Avalanche,0.25% fee,632
2024-05-21 00:00:00.000,BSC,0.25% fee,6726
2024-05-21 00:00:00.000,Base,0.25% fee,17601
2024-05-21 00:00:00.000,Ethereum,0.25% fee,11613
2024-05-21 00:00:00.000,Optimism,0.25% fee,2757
2024-05-21 00:00:00.000,Polygon,0.25% fee,5134
2024-05-22 00:00:00.000,Arbitrum,0.25% fee,5283
2024-05-22 00:00:00.000,Avalanche,0.25% fee,534
2024-05-22 00:00:00.000,BSC,0.25% fee,6065
2024-05-22 00:00:00.000,Base,0.25% fee,20100
2024-05-22 00:00:00.000,Ethereum,0.25% fee,11037
2024-05-22 00:00:00.000,Optimism,0.25% fee,2343
2024-05-22 00:00:00.000,Polygon,0.25% fee,4835
