DATE,DEX,ACTIVE_USERS,PCT_SHARE
2023-10-22 00:00:00.000,swapbased,760.0,0.3884924448442963
2023-10-22 00:00:00.000,synthetix,13.0,0.006645265503915595
2023-10-22 00:00:00.000,trader joe,5589.0,2.8569529924141737
2023-10-22 00:00:00.000,uniswap,39329.0,20.103972846422803
2023-10-22 00:00:00.000,velodrome,2777.0,1.4195309464902774
2023-10-22 00:00:00.000,voodoo,2.0,0.0010223485390639375
2023-10-22 00:00:00.000,woofi,4329.0,2.212873412803893
2023-10-22 00:00:00.000,zyberswap,402.0,0.20549205635185147
2023-10-23 00:00:00.000,aerodrome,1543.0,0.6747951124366969
2023-10-23 00:00:00.000,alienbase,452.0,0.19767167259973234
2023-10-23 00:00:00.000,balancer,3258.0,1.4248104188715223
2023-10-23 00:00:00.000,baseswap,3445.0,1.506590513509022
2023-10-23 00:00:00.000,beethoven-x,471.0,0.20598088007626977
2023-10-23 00:00:00.000,biswap,3002.0,1.3128547812929128
2023-10-23 00:00:00.000,camelot,3279.0,1.4339942797666423
2023-10-23 00:00:00.000,curve,1490.0,0.6516167968442504
2023-10-23 00:00:00.000,dackieswap,578.0,0.2527748379704542
2023-10-23 00:00:00.000,dodo,2549.0,1.1147457819838889
2023-10-23 00:00:00.000,fraxswap,179.0,0.07828148096316835
2023-10-23 00:00:00.000,gmx,931.0,0.4071511663503337
2023-10-23 00:00:00.000,hashflow,1312.0,0.5737726425903735
2023-10-23 00:00:00.000,kyberswap,2120.0,0.9271326236978598
2023-10-23 00:00:00.000,level-finance,303.0,0.1325099929153073
2023-10-23 00:00:00.000,maverick,3724.0,1.6286046654013349
2023-10-23 00:00:00.000,pancakeswap,118453.0,51.80266069569933
2023-10-23 00:00:00.000,pangolin,1093.0,0.47799809325554754
2023-10-23 00:00:00.000,quickswap,10092.0,4.413501150169245
2023-10-23 00:00:00.000,ramses-v2,987.0,0.4316414620706545
2023-10-23 00:00:00.000,sparta,324.0,0.14169385381042762
2023-10-23 00:00:00.000,sushiswap,8241.0,3.6040094112707837
2023-10-23 00:00:00.000,swapbased,578.0,0.2527748379704542
2023-10-23 00:00:00.000,synthetix,11.0,0.004810593802205876
2023-10-23 00:00:00.000,trader joe,6239.0,2.728481339269315
2023-10-23 00:00:00.000,uniswap,45811.0,20.034373879350305
